write_ratio,avg_request_size,size_variance,singleton_ratio,popularity_skewness,avg_frequency,object_diversity,avg_reuse_distance,sequentiality_ratio,out_cache_hit_rate,request_rate,burstiness_index,arrival_time_variance,working_set_byte_delta,scan_ratio
0,38637.5,1.4682e+10,0.435303,4.02168,1.79472,0.55719,12671.9,0.520935,0.019165,1.11259,2.71892,5.97198,3.02573e+08,0.538513
0,36664.8,1.29393e+10,0.394775,4.27948,1.91985,0.520874,12225.8,0.496216,0.0192261,1.0775,2.66787,6.13051,2.87152e+08,0.502136
0,38114.7,1.3316e+10,0.354675,4.71552,2.04698,0.488525,12433.2,0.461365,0.0201416,1.08005,2.60004,5.79524,2.99379e+08,0.468567
0,38140.2,1.31116e+10,0.305603,4.88204,2.23917,0.446594,11207.4,0.445618,0.0202026,1.06877,2.61856,6.00279,2.95217e+08,0.424622
0,38482.7,1.35504e+10,0.304932,4.99313,2.25582,0.443298,12648.1,0.431519,0.0206299,1.12857,2.38292,4.45822,3.09651e+08,0.414978
0,38327.4,1.38438e+10,0.2995,5.0678,2.28987,0.436707,12156.2,0.41864,0.0196533,1.19977,2.11782,3.1159,3.0799e+08,0.410645
0,39364.1,1.43914e+10,0.269226,5.03413,2.41937,0.41333,10873.4,0.405823,0.0202637,1.19556,2.09614,3.07398,2.90076e+08,0.392883
0,38051.7,1.31626e+10,0.297363,4.99564,2.30371,0.434082,11807.5,0.408264,0.0204468,1.18516,2.10146,3.14404,2.97205e+08,0.4151
0,34477.8,1.1255e+10,0.264893,4.79107,2.4608,0.406372,10595.6,0.398804,0.0196533,1.13576,2.14165,3.55571,2.61112e+08,0.39447
0,33792.2,1.15272e+10,0.261963,4.39029,2.45086,0.40802,10523,0.401001,0.0203857,1.1443,1.76316,2.37413,2.47537e+08,0.391968
0,33056.7,1.12886e+10,0.291565,4.73655,2.32331,0.43042,13259.5,0.397034,0.0202026,1.10571,2.19575,3.94352,2.72638e+08,0.416382
0,31563.1,1.01945e+10,0.29303,4.86442,2.32265,0.430542,13636.2,0.393616,0.0195923,1.10364,2.18263,3.91111,2.6818e+08,0.420166
0,31192.7,1.01142e+10,0.280823,4.56806,2.37587,0.420898,12631.7,0.405396,0.0183716,1.09487,2.22869,4.1436,2.4248e+08,0.408936
0,33140,1.13917e+10,0.283447,4.82259,2.3493,0.425659,13238.5,0.394348,0.0198975,0.935348,3.48761,13.9031,2.59736e+08,0.415588
0,33386.3,1.1469e+10,0.297241,5.00562,2.295,0.43573,12932.5,0.4021,0.0197754,0.897966,3.56018,15.7189,2.71386e+08,0.424377
0,34209.2,1.15423e+10,0.29071,4.91599,2.32364,0.430359,12525.9,0.419739,0.0201416,0.91689,3.62633,15.6423,2.6285e+08,0.423584
0,36722.6,1.30162e+10,0.289001,4.81475,2.31805,0.431396,11703.7,0.428345,0.0217285,0.918209,3.64013,15.7163,2.65245e+08,0.424988
0,37831,1.35706e+10,0.298401,4.97352,2.28285,0.438049,12961.3,0.423462,0.0230103,0.95308,3.63448,14.5421,2.83356e+08,0.435852
0,36746.5,1.30195e+10,0.264587,4.57867,2.4269,0.412048,9308.92,0.427246,0.0253296,0.941678,3.79627,16.2521,2.51542e+08,0.406006
0,39499.3,1.52425e+10,0.2724,4.76155,2.38938,0.418518,10621.8,0.425171,0.0256348,0.935841,3.69767,15.6117,2.7896e+08,0.412354
0,37729.5,1.39316e+10,0.24585,4.6591,2.52372,0.39624,10032.2,0.429565,0.0264282,0.929658,3.77669,16.5035,2.5503e+08,0.388306
0,40832.8,1.64129e+10,0.255981,4.82499,2.46117,0.406311,10648.5,0.427124,0.027771,0.923973,3.69108,15.9583,2.83517e+08,0.39502
0,42004.8,1.66924e+10,0.259583,4.93392,2.44866,0.408386,10968.5,0.432739,0.0281982,0.949814,3.69611,15.143,2.8771e+08,0.401062
0,41484.6,1.59292e+10,0.226868,4.78024,2.64771,0.377686,8831.11,0.44458,0.0285645,0.956506,3.82531,15.994,2.68671e+08,0.369629
0,42712.7,1.72012e+10,0.214111,4.32292,2.69031,0.371704,6776.67,0.453247,0.0305176,0.959842,3.8269,15.8963,2.55923e+08,0.360229
0,43155.7,1.72828e+10,0.214111,4.43945,2.69829,0.370605,7021.6,0.455566,0.0296631,0.989925,3.84325,15.0728,2.61043e+08,0.362305
0,43197.3,1.70838e+10,0.225769,4.84177,2.64557,0.377991,7884.95,0.446594,0.0285034,0.927984,3.88366,17.5147,2.75058e+08,0.37384
0,41080.8,1.57151e+10,0.211426,4.30763,2.72159,0.367432,6777.94,0.460449,0.0280151,1.1496,3.29768,8.22864,2.47798e+08,0.358887
0,40851.1,1.56904e+10,0.206848,4.25831,2.76243,0.362,6409.32,0.465576,0.0272827,1.11372,3.30128,8.78648,2.42937e+08,0.353027
0,41639.2,1.63964e+10,0.229919,4.42235,2.61558,0.382324,8087.37,0.443726,0.0280151,0.963786,4.13863,18.4396,2.5047e+08,0.377014
0,30446.9,1.12371e+10,0.422058,3.20181,1.87417,0.533569,13795.8,0.580261,0.0180054,0.809059,4.42199,29.8728,1.9343e+08,0.527161
0,17827.8,5.02801e+09,0.695251,2.03475,1.3275,0.753296,22038,0.749939,0.00756836,0.823012,4.48702,29.7238,1.47078e+08,0.750427
0,16171,4.52787e+09,0.724792,2.10492,1.2823,0.779846,26719.4,0.730347,0.0101318,0.764771,4.37534,32.7311,1.47982e+08,0.774353
0,15334.5,4.14441e+09,0.770081,2.1706,1.22653,0.815308,34148.7,0.701416,0.00946045,0.800587,4.40809,30.3168,1.53928e+08,0.813721
0,14099.9,4.11835e+09,0.801086,1.82766,1.18673,0.842651,33597.1,0.692566,0.00933838,0.673588,4.3874,42.4253,1.35452e+08,0.833374
0,10336.5,2.46015e+09,0.923218,1.53094,1.06293,0.940796,77380.7,0.651611,0.0065918,0.789405,4.52178,32.8109,1.36651e+08,0.937744
0,22105.9,1.44944e+10,0.928101,2.14597,1.06114,0.942383,76365,0.649658,0.00616455,0.990281,4.43355,20.0441,1.45177e+08,0.941406
0,28330.3,1.96723e+10,0.837585,2.84745,1.15056,0.869141,18362.2,0.572754,0.00842285,3.36615,0.750494,0.0497083,1.3458e+08,0.864014
0,32049,2.26493e+10,0.784668,3.19586,1.20675,0.828674,15055.4,0.526367,0.0110474,2.70576,1.06085,0.15372,1.45117e+08,0.823303
0,34575.3,2.39475e+10,0.759033,3.69754,1.24093,0.805847,16228.1,0.470337,0.0111694,1.29604,3.11126,5.76286,1.68692e+08,0.800232
0,36177.5,2.43158e+10,0.738464,4.7311,1.27077,0.786926,15365.8,0.414429,0.0114136,1.37799,3.0723,4.97088,1.90806e+08,0.780273
0,37766.3,2.45808e+10,0.641296,5.35622,1.41595,0.706238,13922.5,0.307861,0.0167236,1.35702,3.0182,4.9468,2.04876e+08,0.698364
0,39014.5,2.4974e+10,0.596985,5.95081,1.48959,0.671326,16856.8,0.252075,0.0197754,1.25293,2.79576,4.97909,2.2048e+08,0.663147
0,40629.7,2.5298e+10,0.57196,6.75618,1.54231,0.648376,17246.6,0.197266,0.0199585,1.26287,2.67668,4.49234,2.43293e+08,0.639893
0,43066.8,2.7147e+10,0.497803,7.18225,1.6973,0.589172,14698.1,0.205078,0.0204468,1.18008,2.54212,4.64058,2.72934e+08,0.582703
0,43201.1,2.73021e+10,0.449341,7.43656,1.80222,0.554871,14037.1,0.223999,0.0236206,1.15381,2.5302,4.80886,2.67509e+08,0.548279
0,45541.8,2.78223e+10,0.419434,8.41345,1.88778,0.529724,15840.7,0.2276,0.0238037,1.08926,2.38475,4.79316,3.11267e+08,0.523499
0,46658,2.80591e+10,0.370789,8.80029,2.03908,0.490417,15317.7,0.222107,0.0247803,1.08616,2.37851,4.79538,3.1619e+08,0.485291
0,38629.7,2.02853e+10,0.345947,8.56107,2.11461,0.4729,15563.3,0.208374,0.0270996,1.08749,2.37081,4.75269,3.08977e+08,0.463135
0,29497.8,1.16172e+10,0.336243,8.46457,2.14929,0.465271,15730.9,0.209412,0.0285645,1.07384,2.3705,4.87304,3.02727e+08,0.449463
0,30182.2,1.19145e+10,0.332153,8.5596,2.16405,0.462097,16444.8,0.207031,0.0285034,1.07797,2.35723,4.78178,3.0644e+08,0.451111
0,29768.8,1.06553e+10,0.34729,8.87322,2.122,0.471252,18393.2,0.198914,0.0274048,1.07881,2.28602,4.49022,3.20747e+08,0.467896
0,26336.9,7.97081e+09,0.319031,8.26603,2.22397,0.449646,16537.2,0.212708,0.0281982,1.2188,1.69515,1.93442,2.91725e+08,0.443604
0,24155.3,7.53993e+09,0.290405,7.10739,2.24839,0.444763,18447.3,0.215515,0.0302734,1.05568,1.97553,3.50185,2.57365e+08,0.430481
0,16762.4,4.59074e+09,0.378296,4.03651,1.76933,0.565186,82635.1,0.167603,0.0186157,1.0567,2.14507,4.12078,1.65247e+08,0.556824
0,4298.81,2.56473e+08,0.609436,0.568686,1.25193,0.798767,344772,0.0411987,0.00543213,1.0344,2.96909,8.23889,5.6322e+07,0.794922
0,3847.94,1.01622e+08,0.599304,0.439401,1.25107,0.799316,344854,0.0323486,0.00524902,2.58231,0,0,4.94664e+07,0.797119
0,4006.12,1.14783e+08,0.57489,0.460808,1.27077,0.786926,330971,0.0249634,0.00622559,2.40858,0,0,5.11037e+07,0.77533
0,4127.56,1.73735e+08,0.564819,0.473713,1.2793,0.781677,331096,0.0140991,0.00726318,2.25016,0,0,5.2692e+07,0.775574
0,4311.19,2.13281e+08,0.525818,0.51654,1.31303,0.761597,322078,0.0137329,0.00830078,2.0937,0,0,5.43631e+07,0.757019
0,4572.25,2.18628e+08,0.430969,0.557582,1.40058,0.713989,302541,0.00720215,0.00860596,1.91646,0,0,5.53841e+07,0.713074
0,4577.38,2.17938e+08,0.338135,0.578342,1.49803,0.667542,238933,0.00866699,0.00976562,1.75062,0,0,5.22931e+07,0.654053
0,4579.66,2.18279e+08,0.0299683,0.400401,1.94746,0.513489,1206.51,0.0119629,0.0109253,1.42309,0,0,4.20204e+07,0.500916
0,4752.25,3.25656e+08,0.0314941,0.451614,1.94584,0.513916,1389.88,0.0116577,0.0101318,1.37311,0,0,4.4758e+07,0.502991
0,4830.12,3.89601e+08,0.0322266,0.459621,1.94446,0.514282,1447.01,0.0119629,0.00854492,1.31689,0,0,4.60216e+07,0.50531
0,4765.31,3.6908e+08,0.03302,0.438897,1.94284,0.514709,1566.34,0.0120239,0.00750732,1.28559,0,0,4.5058e+07,0.506775
0,4842,4.01973e+08,0.034668,0.490361,1.94054,0.51532,1781.44,0.012085,0.00646973,1.25574,0,0,4.62694e+07,0.50885
0,5025.41,4.97864e+08,0.0366211,0.483672,1.93527,0.516724,2286.14,0.012085,0.00524902,1.22106,0,0,4.92324e+07,0.512268
0,5217.41,6.09679e+08,0.0386963,0.523828,1.93208,0.517578,2294.16,0.0119629,0.00427246,1.19711,0,0,5.2374e+07,0.514709
0,5276.88,6.18331e+08,0.0405273,0.556953,1.92957,0.51825,2413.09,0.0123901,0.00354004,1.17108,0,0,5.32214e+07,0.51709
0,5388.69,6.69737e+08,0.0428467,0.566312,1.92481,0.519531,2511.11,0.0126343,0.00292969,1.15289,0,0,5.51388e+07,0.518433
0,5434.72,6.71275e+08,0.046875,0.660733,1.9194,0.520996,2885.54,0.0126953,0.00195312,1.12085,0,0,5.57947e+07,0.519836
0,5495.06,6.77241e+08,0.0499878,0.750811,1.91469,0.522278,3135.63,0.0125732,0.00146484,1.10456,0,0,5.67301e+07,0.52124
0,5136.72,4.21079e+08,0.0567017,0.672189,1.90224,0.525696,3973.2,0.012207,0.000610352,1.06223,0,0,5.12282e+07,0.524658
0,4681.75,1.95922e+08,0.0609741,0.510715,1.89126,0.528748,4185.26,0.0115356,0.000305176,1.04509,0,0,4.43023e+07,0.527527
0,5392.22,6.0875e+08,0.0650635,0.608683,1.89915,0.52655,4428.86,0.0174561,0.000488281,1.04078,0,0,4.58742e+07,0.525208
0,5969.03,8.71926e+08,0.0703735,0.830163,1.93048,0.518005,4576.33,0.0281372,0.00219727,1.03535,0,0,4.62428e+07,0.516418
0,6440.41,1.20376e+09,0.0751953,0.850838,1.93162,0.5177,4994.87,0.0302124,0.00372314,1.03195,0,0,5.36325e+07,0.515808
0,6393.06,1.19809e+09,0.0819702,0.851471,1.91985,0.520874,5657.75,0.0299683,0.00378418,1.02752,0,0,5.33755e+07,0.518555
0,6645.41,1.36004e+09,0.0906982,0.865612,1.90379,0.525269,6394.68,0.0294189,0.00372314,1.0247,0,0,5.78145e+07,0.523071
0,6758.69,1.43013e+09,0.10199,0.866817,1.88279,0.531128,7396.62,0.0296631,0.00408936,1.02233,0,0,6.02271e+07,0.528198
0,7423.59,1.50422e+09,0.123108,1.82926,1.87032,0.534668,11089.6,0.03125,0.00402832,1.02019,0,0,7.02587e+07,0.531555
0,8513.84,1.61766e+09,0.152954,3.88506,1.85802,0.538208,21273.6,0.038147,0.00415039,1.01818,0,0,8.59341e+07,0.535278
0,13117.6,2.67726e+09,0.187256,3.98063,1.8142,0.551208,26173.8,0.0440674,0.00421143,1.01645,0,0,1.60306e+08,0.548279
0,17342.4,3.5857e+09,0.228699,4.12228,1.76647,0.566101,32027.6,0.0595093,0.00622559,1.01457,0,0,2.28026e+08,0.56311
0,3219.31,1.32963e+06,0.411255,0.493093,1.41718,0.705627,4097.89,0.000244141,0,1.0006,0,0,3.29902e+07,0.705627
0,3597.5,1.6001e+07,0.422302,0.811007,1.41035,0.709045,4235.61,0.00311279,0,1.00051,0,0,3.85434e+07,0.708984
0,3591.5,1.69489e+07,0.428406,0.809216,1.4043,0.712097,4477.3,0.00311279,0,1.00043,0,0,3.86499e+07,0.712097
0,3563.56,8.37337e+07,0.475159,0.794691,1.35978,0.735413,6452.5,0.00378418,6.10352e-05,1.00014,0,0,3.97568e+07,0.735413
0,2459.59,1.63243e+06,0.769287,0.336742,1.1304,0.884644,29065,0.00134277,0,1,0,0,3.25565e+07,0.884583
0,2159.34,1.40135e+06,0.907959,0.214274,1.04824,0.953979,68532,0.00195312,0,1,0,0,3.22939e+07,0.953979
0,2394.06,1.09054e+07,0.912659,0.380064,1.04697,0.955139,70436.5,0.00384521,6.10352e-05,1,0,0,3.57135e+07,0.955139
0,2600.72,1.97019e+07,0.919373,0.637102,1.0445,0.957397,74495,0.00628662,6.10352e-05,1,0,0,3.8784e+07,0.957397
0,2655.56,2.19779e+07,0.925964,0.726458,1.04151,0.960144,80975.8,0.00701904,6.10352e-05,1,0,0,3.96948e+07,0.960144
0,2028.81,6.72571e+07,0.99585,0.0455542,1.00208,0.997925,169169,0.00238037,0,1,0,0,3.31008e+07,0.997925
0,3148.25,4.4961e+08,0.991089,0.0667494,1.00448,0.995544,175556,0.00408936,0,1,0,0,5.12819e+07,0.995544
0,7533.09,2.23713e+09,0.974365,0.113204,1.01298,0.987183,177227,0.0135498,0,1,0,0,1.22562e+08,0.987183
0,16043.1,6.84475e+09,0.957397,0.145915,1.02176,0.978699,167614,0.0352173,0.00012207,1,0,0,2.6142e+08,0.978699
0,26999.5,1.33641e+10,0.941406,0.171085,1.03018,0.970703,161699,0.0585938,0.000183105,1,0,0,4.40394e+08,0.970703
0,36119.6,1.82582e+10,0.92395,0.194847,1.03953,0.961975,159698,0.0800171,0.000366211,1,0,0,5.89232e+08,0.961975
0,45372,2.30566e+10,0.908813,0.213282,1.04777,0.954407,157333,0.101257,0.000610352,1,0,0,7.40315e+08,0.954407
0,4096,0,0.398071,0.495152,1.43054,0.699036,335225,0.00805664,0,1,0,0,4.69115e+07,0.685059
0,4114.75,715424,0.138367,0.429147,1.757,0.569153,10637.4,0.00878906,0,1,0,0,3.84778e+07,0.569153
0,4471.94,2.28995e+07,0.175659,0.792128,1.70684,0.585876,12261.1,0.0113525,6.10352e-05,1,0,0,4.46781e+07,0.585815
0,2993.19,1.35984e+06,0.510376,0.468065,1.32417,0.755188,6804.91,0.000244141,0,1,0,0,3.26113e+07,0.755188
0,2561.38,1.31789e+06,0.709839,0.376013,1.16978,0.854858,19355.2,0.00134277,0,1,0,0,3.2236e+07,0.854736
0,2567.59,6.11234e+06,0.747192,0.362946,1.14509,0.873291,25813.4,0.00231934,6.10352e-05,1,0,0,3.3429e+07,0.873291
0,2048.66,836176,0.946899,0.162882,1.02727,0.97345,86987.1,0.00195312,0,1,0,0,3.17834e+07,0.97345
0,2223.06,1.5283e+07,0.94989,0.233709,1.02637,0.974304,90345.4,0.00274658,0,1,0,0,3.44033e+07,0.974304
0,2688.94,6.60765e+07,0.947205,0.652662,1.02966,0.971191,86957.9,0.00469971,0,1,0,0,4.10655e+07,0.971191
0,8073.59,5.58398e+09,0.945435,0.753976,1.03102,0.96991,85681.8,0.0100708,0,1,0,0,1.29042e+08,0.96991
0,10268.9,7.8346e+09,0.945068,0.754164,1.03122,0.969727,85492.1,0.0125732,0,1,0,0,1.64997e+08,0.969727
0,10286.4,7.83527e+09,0.93811,0.789875,1.03532,0.965881,87326.2,0.0133667,0.000305176,1,0,0,1.64964e+08,0.965881
0,10690.7,7.86344e+09,0.932983,1.12914,1.03959,0.961914,83553.5,0.0166016,0.000305176,1,0,0,1.70782e+08,0.961914
0,10911.2,7.93718e+09,0.908203,1.1279,1.0539,0.948853,147221,0.0205078,0.00115967,1,0,0,1.733e+08,0.948608
0,13559.7,1.05458e+10,0.882568,0.884886,1.06715,0.937073,207047,0.0562744,0.0147095,1,0,0,2.16345e+08,0.936646
0,6006.31,2.99065e+09,0.841614,0.507671,1.08871,0.918518,317023,0.118591,0.039978,1,0,0,9.20704e+07,0.917847
0,6402,3.2579e+09,0.827209,0.514441,1.09717,0.911438,391638,0.157898,0.0500488,1,0,0,9.80992e+07,0.910034
0,6605.84,3.39322e+09,0.797241,0.52427,1.11539,0.896545,369903,0.190247,0.0608521,1,0,0,1.00452e+08,0.895142
0,6738.59,3.45898e+09,0.760437,0.537908,1.13873,0.878174,345966,0.230652,0.0733643,1,0,0,1.01406e+08,0.87677
0,6992.28,3.7219e+09,0.738525,0.504288,1.15267,0.867554,356198,0.260925,0.0755615,1,0,0,1.04948e+08,0.86615
0,7076.94,3.84517e+09,0.717407,0.499762,1.1662,0.857483,365232,0.295349,0.0797119,1,0,0,1.05831e+08,0.856018
0,7112.19,3.8948e+09,0.72229,0.414427,1.16215,0.860474,440510,0.334595,0.0800171,1,0,0,1.06868e+08,0.85907
0,7540.94,4.04531e+09,0.646484,0.528786,1.21642,0.822083,402552,0.370667,0.114441,1,0,0,1.11095e+08,0.821716
0,7947.44,4.31256e+09,0.61145,0.569552,1.24338,0.80426,406869,0.407776,0.129944,1,0,0,1.16522e+08,0.803894
0,8319.19,4.40236e+09,0.5495,2.57879,1.31366,0.76123,374967,0.42926,0.133728,1,0,0,1.19726e+08,0.760864
0,5777.72,1.9505e+09,0.566833,2.56639,1.29898,0.769836,385233,0.438965,0.13092,1,0,0,7.86268e+07,0.760803
0,5524.09,1.74845e+09,0.593323,2.54346,1.27701,0.783081,341910,0.444824,0.128113,1,0,0,7.53603e+07,0.749451
0,6143.31,2.34916e+09,0.578186,2.55651,1.28947,0.775513,358191,0.443481,0.118896,1,0,0,8.49976e+07,0.753601
0,6342.84,2.48511e+09,0.564209,2.57485,1.30125,0.768494,394496,0.438599,0.104797,1,0,0,8.77957e+07,0.76355
0,6015.59,2.18381e+09,0.59436,2.55457,1.27641,0.783447,351850,0.449707,0.108337,1,0,0,8.33884e+07,0.751831
0,9988.66,6.05935e+09,0.565247,2.58017,1.30073,0.768799,368550,0.450256,0.0998535,1,0,0,1.47451e+08,0.757874
0,9848.72,6.03641e+09,0.57428,2.55224,1.29222,0.773865,400478,0.452148,0.0939331,1,0,0,1.45732e+08,0.764954
0,9785.88,6.02901e+09,0.596985,2.53996,1.27363,0.785156,333492,0.435364,0.122681,1,0,0,1.45447e+08,0.740784
0,10015.6,6.40412e+09,0.609924,2.52192,1.26254,0.792053,332412,0.447021,0.111267,1,0,0,1.49883e+08,0.744873
0,9905.66,6.38985e+09,0.587585,1.64419,1.27284,0.785645,366515,0.470459,0.101379,1,0,0,1.47688e+08,0.768921
0,10164.4,6.49744e+09,0.643494,0.524771,1.21859,0.820618,383405,0.486938,0.10437,1,0,0,1.53991e+08,0.785767
0,10207.5,6.56088e+09,0.594971,0.551307,1.25577,0.796326,382993,0.488708,0.108459,1,0,0,1.53067e+08,0.785217
0,9839.41,6.16687e+09,0.597107,0.572766,1.25433,0.797241,381794,0.487244,0.104004,1,0,0,1.47049e+08,0.784546
0,9811.78,6.19413e+09,0.588989,0.553767,1.2605,0.793335,387446,0.482544,0.113159,1,0,0,1.46383e+08,0.785522
0,6115.34,2.58305e+09,0.590698,0.532293,1.25895,0.794312,387405,0.483643,0.110291,1,0,0,8.59356e+07,0.783752
0,5931.84,2.41066e+09,0.637573,0.492443,1.22269,0.817871,386619,0.490295,0.112061,1,0,0,8.45716e+07,0.787109
0,5995.72,2.47751e+09,0.604126,0.507399,1.24821,0.801147,390461,0.491455,0.105469,1,0,0,8.44959e+07,0.790466
0,5678.25,2.1658e+09,0.605408,0.502294,1.24716,0.801819,391953,0.49646,0.100525,1,0,0,7.93518e+07,0.792175
0,5556,2.04409e+09,0.644592,0.475675,1.21733,0.821472,386912,0.496948,0.100952,1,0,0,7.86924e+07,0.791016
0,5899.88,2.28022e+09,0.613953,0.559844,1.24112,0.805725,401812,0.494629,0.0955811,1,0,0,8.30976e+07,0.794495
0,5530.44,2.10432e+09,0.636658,0.463148,1.22305,0.817627,403754,0.497803,0.0905762,1,0,0,7.80646e+07,0.794617
0,5543.69,2.08108e+09,0.61322,0.490097,1.24102,0.805786,400736,0.498413,0.0904541,1,0,0,7.7438e+07,0.794312
0,5681.38,2.07957e+09,0.616638,0.536771,1.23887,0.80719,426688,0.493347,0.0889893,1,0,0,7.96529e+07,0.800964
0,5555.69,1.92953e+09,0.641968,0.559164,1.22005,0.819641,381789,0.498291,0.0958252,1,0,0,7.83555e+07,0.789856
0,5922.12,2.17793e+09,0.590759,0.635915,1.25982,0.793762,402033,0.493347,0.085022,1,0,0,8.25119e+07,0.791138
0,5822.25,2.04537e+09,0.586121,0.637784,1.26352,0.791443,404379,0.48761,0.0855103,1,0,0,8.07199e+07,0.788086
0,5832.47,1.99452e+09,0.628662,0.693322,1.23095,0.812378,367400,0.486023,0.0853271,1,0,0,8.21448e+07,0.77771
0,6032.72,2.14609e+09,0.577942,0.714172,1.27057,0.787048,403312,0.487488,0.0755615,1,0,0,8.37258e+07,0.785339
0,5954.09,2.07126e+09,0.576172,0.715009,1.27205,0.786133,396213,0.486511,0.0761719,1,0,0,8.23762e+07,0.783447
0,5681.34,1.9527e+09,0.588074,0.617999,1.26176,0.792542,395901,0.476257,0.0769653,1,0,0,7.85096e+07,0.784302
0,5807.81,2.14288e+09,0.624329,0.57856,1.23336,0.810791,370183,0.476624,0.0790405,1,0,0,8.18678e+07,0.777222
0,6028.16,2.2007e+09,0.596069,0.664301,1.25712,0.795471,410017,0.455688,0.0748291,1,0,0,8.43238e+07,0.782532
0,5729.72,1.93678e+09,0.612,0.68162,1.24603,0.802551,367253,0.455994,0.0789795,1,0,0,7.98612e+07,0.771118
0,16684,1.23931e+10,0.603943,0.80019,1.25509,0.796753,408636,0.447693,0.0733643,0.943891,0.229783,0.0592639,2.58447e+08,0.782349
0,16287.2,1.20237e+10,0.618042,0.692691,1.24461,0.803467,442001,0.450562,0.0947266,0.959099,0.229783,0.0573993,2.52594e+08,0.796814
0,15981.3,1.17192e+10,0.594482,0.727378,1.26352,0.791443,398321,0.452698,0.133362,0.972045,0.227823,0.0549314,2.46702e+08,0.788025
0,15946.6,1.15859e+10,0.660217,0.731042,1.21336,0.824158,457954,0.449341,0.131226,0.972559,0.233854,0.0578171,2.4823e+08,0.802856
0,15162.7,1.08329e+10,0.706726,0.616634,1.17558,0.850647,491369,0.467102,0.152893,0.983536,0.233854,0.0565338,2.37361e+08,0.814819
0,4008.97,2.30926e+08,0.672119,0.438879,1.19714,0.835327,460617,0.48407,0.185486,1.05021,0,0,5.43493e+07,0.805176
0,4095.44,2.56633e+08,0.716492,0.439084,1.16637,0.857361,382370,0.478088,0.208496,1.04201,0,0,5.71587e+07,0.781616
0,4055.75,2.49182e+08,0.67157,0.467067,1.19775,0.8349,382912,0.473938,0.208191,1.03636,0,0,5.49888e+07,0.781921
0,4257.5,3.50375e+08,0.634949,0.528998,1.22506,0.816284,383610,0.473145,0.206726,1.03232,0,0,5.69221e+07,0.782349
0,4428.22,5.03429e+08,0.692139,0.447857,1.18313,0.845215,514223,0.46228,0.174011,1.02495,0,0,6.18081e+07,0.815979
0,4369.38,5.05149e+08,0.93335,0.299584,1.03552,0.965698,397128,0.461853,0.193726,1.01939,0,0,6.88927e+07,0.783813
0,4371.28,5.05688e+08,0.803162,0.41744,1.1104,0.900574,375269,0.468689,0.183777,1.01292,0,0,6.4492e+07,0.779663
0,4367.97,4.96151e+08,0.698975,0.477046,1.17862,0.84845,375642,0.465088,0.172607,1.00931,0,0,6.09398e+07,0.780457
0,4257.5,5.34023e+08,0.656128,0.450302,1.20871,0.827332,381887,0.479126,0.16272,1.00811,0,0,5.78478e+07,0.78717
0,4166.94,4.32407e+08,0.721313,0.391546,1.16256,0.860168,539507,0.475647,0.123169,1.00595,0,0,5.8666e+07,0.827576
0,4168.94,4.32429e+08,0.898499,0.257873,1.05397,0.948792,540452,0.472534,0.123291,1.00515,0,0,6.46461e+07,0.827576
0,4125.44,4.31417e+08,0.932434,0.222183,1.03545,0.965759,501443,0.480896,0.133728,1.00405,0,0,6.50721e+07,0.815063
0,4340.19,4.55252e+08,0.873779,0.388309,1.06861,0.935791,502223,0.479675,0.13501,1.00334,0,0,6.63337e+07,0.815735
0,4462.84,4.83581e+08,0.695923,0.570368,1.18142,0.846436,491025,0.457092,0.152771,1.00206,0,0,6.21747e+07,0.804199
0,4130.25,6.06807e+07,0.651306,0.624149,1.21552,0.822693,461833,0.457153,0.162537,1.0015,0,0,5.49028e+07,0.793945
0,4216.34,6.44082e+07,0.734131,0.694116,1.16679,0.857056,382320,0.444031,0.170105,1.00136,0,0,5.75647e+07,0.765991
0,4530.84,1.72293e+08,0.820923,0.795101,1.11851,0.894043,293829,0.425903,0.178223,1.00122,0,0,6.42924e+07,0.740845
0,4672.56,1.94523e+08,0.917542,0.774877,1.06135,0.9422,199228,0.425415,0.191284,1.00111,0,0,6.97846e+07,0.72699
0,4777.22,2.03116e+08,0.943787,0.761561,1.04677,0.955322,71895.3,0.43219,0.205811,1.001,0,0,7.22734e+07,0.722961
0,4999.06,3.03715e+08,0.943115,0.790872,1.0473,0.954834,25519,0.43866,0.215881,1.00084,0,0,7.57852e+07,0.744934
0,5468.06,8.79248e+08,0.944336,0.671332,1.0459,0.956116,219061,0.45752,0.200439,1.00072,0,0,8.38257e+07,0.768738
0,5580.38,8.8063e+08,0.944946,0.634381,1.0453,0.956665,508482,0.516785,0.142273,1.00049,0,0,8.58132e+07,0.841187
0,5664.09,8.78458e+08,0.935425,0.627446,1.05282,0.949829,621464,0.54425,0.0988159,1.00036,0,0,8.68444e+07,0.88324
0,6583.19,1.03242e+09,0.917297,0.650859,1.06403,0.939819,630690,0.517639,0.0908203,1.00033,0,0,1.01166e+08,0.889404
0,6593,1.03646e+09,0.864868,0.640834,1.09118,0.916443,625049,0.505005,0.10498,1.00029,0,0,1.0011e+08,0.882629
0,6297.75,1.00828e+09,0.825928,0.420836,1.10041,0.908752,632182,0.509399,0.132385,1.00024,0,0,9.64511e+07,0.88739
0,6052.06,9.36181e+08,0.761841,0.445828,1.14055,0.87677,621186,0.496155,0.146545,1.00021,0,0,9.03736e+07,0.872864
