0	0	53668
0	1	11485
0	2	54892
0	3	3791
0	4	3250
0	5	40788
0	6	46118
0	7	44
0	8	6328
0	9	52602
0	10	25575
0	11	6303
0	12	11304
0	13	31816
0	14	4434
0	15	16979
0	16	51085
0	17	44
0	18	7194
0	19	25108
0	20	44
0	21	1204
0	22	58128
0	23	17705
0	24	49670
0	25	2363
0	26	3808
0	27	20054
0	28	5125
0	29	41541
0	30	54105
0	31	50201
0	32	6679
0	33	11552
0	34	4456
0	35	946
0	36	21659
0	37	52595
0	38	44
0	39	68
0	40	15474
0	41	9220
0	42	12273
0	43	5328
0	44	47864
0	45	37907
0	46	52076
0	47	31951
0	48	32583
0	49	59083
0	50	11017
0	51	909
0	52	7969
0	53	59138
0	54	28831
0	55	3947
0	56	60460
0	57	28442
0	58	52842
0	59	29070
0	60	4274
0	61	10223
0	62	14705
0	63	41581
0	64	58898
0	65	44
1	66	18297
1	67	36222
1	68	2022
1	69	44
1	70	59091
1	71	55749
1	72	9125
1	73	44
1	74	380
1	75	19824
1	76	17811
1	77	1019
1	78	52844
1	79	3822
1	80	30222
1	81	46672
1	82	8605
1	83	27130
1	84	21291
1	85	29000
1	86	34989
1	87	39616
1	88	44863
1	89	8341
1	90	59797
1	91	44
1	92	52590
1	93	12271
1	94	38195
1	95	44
1	96	4377
1	97	26261
1	98	44
1	99	4738
1	100	44377
1	101	49047
1	102	3824
1	103	48872
1	104	44
1	105	44
1	106	10308
1	107	1728
1	108	13898
1	109	31950
1	110	26707
1	111	35411
1	112	6104
1	113	44
1	114	18376
1	115	4124
1	116	16434
1	117	2694
1	118	35428
1	119	15887
1	120	26733
1	121	52589
1	122	47593
1	123	27526
1	124	11504
1	125	22536
1	126	52712
1	127	57610
1	128	8210
1	129	55359
1	130	5929
1	131	201
1	132	45906
1	133	4788
1	134	46915
1	135	56397
1	136	52560
1	137	770
1	138	30594
1	139	5712
1	140	25561
1	141	2818
1	142	5315
1	143	7702
1	144	18099
1	37	52595
1	145	4781
1	146	56413
1	147	14840
1	148	9862
1	149	1281
1	150	8552
1	151	19614
1	152	52685
1	153	44
1	154	43602
1	155	7462
1	156	32742
1	157	9733
1	158	16573
1	159	56830
1	160	18672
1	161	44
1	162	9633
1	163	54358
1	164	56792
1	165	44
1	166	58680
1	167	389
1	168	13018
1	169	2002
1	170	19749
1	171	24208
1	172	36041
1	173	30709
1	174	9733
1	175	44
1	176	13512
1	177	52634
1	178	52598
1	179	142
1	180	7238
1	181	8070
1	182	3346
1	183	44
1	184	54531
1	185	52794
1	186	14798
1	187	22697
1	188	13423
1	189	10471
1	190	29815
1	191	24522
1	192	44
1	193	12373
1	194	35964
1	195	12694
1	196	2300
1	197	54125
1	198	9344
1	199	53032
1	200	1473
1	201	3480
1	202	58440
1	203	18835
1	204	42973
1	205	378
1	206	52591
1	207	44
1	208	50040
1	209	53358
1	210	531
1	211	309
1	212	54892
1	213	782
1	214	4774
1	215	38219
1	216	35971
1	217	44165
1	218	4523
1	219	665
1	220	29386
1	221	10840
1	222	47929
1	223	11773
1	224	2214
1	225	23142
1	226	9682
1	227	53491
1	215	38219
1	228	55116
1	229	13541
1	230	53497
1	231	58709
1	232	56809
1	233	7588
1	234	5836
1	235	9006
1	236	1816
1	237	195
1	238	15333
1	239	10815
1	240	44
1	241	18830
1	242	19991
1	243	686
1	244	36165
1	245	8042
1	246	52590
1	247	58930
1	248	52583
1	249	44
1	250	55150
1	251	44
1	252	58976
1	253	2560
1	254	8648
1	242	19991
1	255	52626
1	256	55500
1	257	58835
1	258	33099
1	259	16994
1	260	44
1	261	17235
1	262	3940
1	263	22949
1	264	18418
1	265	5761
1	266	20202
1	267	23134
1	268	52689
1	269	42309
1	270	21808
1	271	1762
1	272	7938
1	273	1155
1	274	29159
1	275	2694
1	276	8826
1	277	34245
1	278	2106
1	279	9207
1	280	24641
1	281	53296
1	282	44830
1	283	44
1	284	4490
1	285	828
1	286	18810
1	287	28089
1	288	2089
1	289	6079
1	290	52630
1	291	535
1	292	9373
1	293	56151
1	294	14806
1	295	25095
1	242	19991
1	296	552
1	297	44
1	298	6374
1	299	1808
1	300	59235
1	301	40075
1	302	6774
1	303	3639
1	304	2847
1	305	45059
1	306	52563
1	307	18102
1	308	32512
1	309	13406
1	310	54719
1	311	52789
1	312	15286
1	313	51805
1	314	56145
1	315	59942
1	16	51085
1	316	31286
1	317	52655
1	318	36041
1	319	14175
1	320	3598
1	321	32240
1	322	59778
1	18	7194
1	323	18479
1	324	25396
1	325	4461
1	326	8496
1	327	45979
1	328	16141
1	329	55709
1	330	52729
1	331	9458
1	332	44
1	333	879
1	334	57882
1	335	11866
1	336	882
1	337	58120
1	338	1720
1	339	27395
1	340	52869
1	341	36421
1	342	11421
1	343	52626
1	344	45068
1	345	5458
1	346	20691
1	347	57481
1	348	1200
1	349	10786
1	350	37445
1	351	53213
1	352	4640
1	353	533
1	354	44
1	355	41087
1	356	10997
1	357	14471
1	358	14256
1	359	12127
1	360	28198
1	361	58944
1	362	757
1	363	59555
1	364	24737
1	365	44
1	366	52603
1	367	10644
1	368	31715
1	369	53649
1	370	44002
1	371	15573
1	372	36763
1	373	7407
1	374	44
1	375	30508
1	376	60131
1	377	1024
1	378	4381
1	379	37923
1	380	26228
1	381	54099
1	382	9049
1	383	59120
1	384	26204
1	385	44
1	386	34062
1	387	2291
1	388	46465
1	389	56222
1	390	26850
1	391	53721
1	392	53157
1	393	54301
1	394	40153
1	395	45447
1	396	8218
1	397	16030
1	398	2136
1	399	4983
1	400	2444
1	401	38283
1	402	2049
1	403	16031
1	404	410
1	405	19853
1	406	7955
1	407	44
1	408	25281
1	409	44
1	410	31241
1	411	1791
1	412	10891
1	413	17466
1	414	2211
1	415	2780
1	416	13728
1	417	12445
1	418	5628
1	419	25402
1	420	52585
1	421	16047
1	422	1513
1	423	54126
1	424	18719
1	425	23773
1	426	22109
1	427	135
1	428	36052
1	429	12674
1	430	40903
1	431	33178
1	432	44
1	408	25281
1	433	42408
1	434	24396
1	435	13735
1	436	10945
1	437	2800
1	438	501
1	439	56904
1	440	13199
1	441	13979
1	442	7073
1	443	54447
1	444	4127
1	445	44
1	446	5905
1	447	1366
1	448	12645
1	449	28510
1	450	8882
1	451	53980
1	452	22235
1	453	32701
1	454	30210
1	455	52645
1	456	3948
1	457	1079
1	458	7661
1	459	350
1	460	1778
1	461	57578
1	462	2442
1	463	44
1	464	44
1	465	5121
1	466	52574
1	467	51381
1	72	9125
1	468	43019
1	469	44
1	470	54682
1	471	15146
1	472	12715
1	473	28462
1	474	6101
1	475	3599
1	476	21232
1	477	44
1	478	30274
1	479	71
1	480	7299
1	481	28031
1	482	59361
1	483	14898
1	484	57575
1	485	10060
1	486	44
1	487	9245
1	488	12616
1	489	29060
1	490	15807
1	491	13322
1	492	52610
1	493	44
1	494	2392
1	495	44
1	13	31816
1	496	58942
1	497	18229
1	498	24257
1	499	37287
1	500	39784
1	501	36702
1	502	11796
1	503	12308
1	504	33347
1	505	52593
1	506	30388
1	507	726
1	508	3695
1	509	60212
1	510	58957
1	511	22647
1	512	2085
1	513	2761
1	514	27735
1	515	2253
1	516	12484
1	517	52614
1	152	52685
1	518	34597
1	519	23244
1	520	52699
1	521	44
1	522	1014
1	523	5828
1	524	53760
1	525	29002
1	50	11017
1	526	11065
1	527	52652
1	528	21198
1	529	8368
1	530	52683
1	531	940
1	532	4566
1	533	44
1	534	52701
1	535	20782
1	536	10267
1	537	11428
1	538	44
1	539	58908
1	540	9754
1	541	25911
1	542	52569
1	543	2032
1	544	57635
1	545	15237
1	546	23358
1	547	26674
1	548	44500
1	549	18039
1	550	4490
1	551	2219
1	552	7385
1	553	59045
1	554	23832
1	555	52658
1	556	26968
1	557	57366
1	0	53668
1	558	52664
1	559	44
1	560	1000
1	561	37670
1	562	1323
1	563	188
1	564	56880
1	565	23547
1	566	16886
1	567	15287
1	568	24236
1	569	358
1	570	34167
1	571	17582
1	572	56709
1	573	20381
1	574	52742
1	575	15601
1	576	7611
1	577	12753
1	578	29430
1	579	1595
1	580	55199
1	581	26631
1	582	2545
1	583	2974
1	584	12792
1	585	30757
1	586	29709
1	587	17938
1	588	47555
1	589	55441
1	590	54092
1	591	53784
1	592	17390
1	593	39270
1	112	6104
1	594	57231
1	595	18852
1	596	52630
1	597	8188
1	598	12284
1	599	57599
1	302	6774
1	600	7557
1	601	53615
1	602	30297
1	603	56943
1	604	39919
1	605	19122
1	606	58747
1	607	44
1	608	2227
1	609	4979
1	610	44
1	611	44
1	612	56650
1	613	5581
1	219	665
1	614	2159
1	615	47043
1	616	39942
1	68	2022
1	617	52689
1	618	3304
1	619	18088
1	620	58227
1	621	1854
1	622	54860
1	623	11182
1	624	47582
1	625	7840
1	626	53588
1	627	27084
1	628	44
1	629	7467
1	630	7762
1	631	2647
1	110	26707
1	632	43477
1	111	35411
1	633	42126
1	634	56631
1	635	55709
1	8	6328
1	636	49603
1	637	25430
1	638	52630
1	639	55336
1	640	58127
1	641	18014
1	642	57084
1	643	20694
1	644	5735
1	645	44
1	646	28468
1	647	52593
1	648	54462
1	649	1873
1	650	44
1	651	44
1	652	16817
1	653	5944
1	654	59794
1	655	27751
1	656	2926
1	657	44505
1	658	68
1	659	1049
1	660	44
1	661	3234
1	662	54924
1	663	2597
1	664	1978
1	665	27347
1	666	1373
1	667	4235
1	668	34657
1	669	42289
1	670	52625
1	671	44
1	672	17864
1	673	57608
1	674	15291
1	675	44
1	676	21698
1	677	44
1	678	71
1	679	14318
1	680	52581
