result/tencentBlock.ns3906.csv                              LHD cache size       51MiB, 1000001 req, miss ratio 0.6349, byte miss ratio 0.9106
result/tencentBlock.ns3906.csv                              LHD cache size     5105MiB, 1000001 req, miss ratio 0.3104, byte miss ratio 0.3594
result/tencentBlock.ns3906.csv                      TLCache-BMR cache size       51MiB, 1000001 req, miss ratio 0.6999, byte miss ratio 0.8764
result/tencentBlock.ns3906.csv                      TLCache-BMR cache size     5105MiB, 1000001 req, miss ratio 0.3228, byte miss ratio 0.3338
result/tencentBlock.ns3906.csv                    TLCacheQL-BMR cache size       51MiB, 1000001 req, miss ratio 0.6978, byte miss ratio 0.8726
result/tencentBlock.ns3906.csv                    TLCacheQL-BMR cache size     5105MiB, 1000001 req, miss ratio 0.3229, byte miss ratio 0.3341
result/tencentBlock.ns3906.csv                            Sieve cache size       51MiB, 1000001 req, miss ratio 0.7080, byte miss ratio 0.9038
result/tencentBlock.ns3906.csv                            Sieve cache size     5105MiB, 1000001 req, miss ratio 0.3206, byte miss ratio 0.3370
result/tencentBlock.ns3906.csv                              LRU cache size       51MiB, 1000001 req, miss ratio 0.7414, byte miss ratio 0.9140
result/tencentBlock.ns3906.csv                              LRU cache size     5105MiB, 1000001 req, miss ratio 0.3231, byte miss ratio 0.3350
result/tencentBlock.ns3906.csv                            LeCaR cache size       51MiB, 1000001 req, miss ratio 0.7235, byte miss ratio 0.9082
result/tencentBlock.ns3906.csv                            LeCaR cache size     5105MiB, 1000001 req, miss ratio 0.3222, byte miss ratio 0.3341
result/tencentBlock.ns3906.csv                              ARC cache size       51MiB, 1000001 req, miss ratio 0.7174, byte miss ratio 0.8705
result/tencentBlock.ns3906.csv                              ARC cache size     5105MiB, 1000001 req, miss ratio 0.3197, byte miss ratio 0.3363
result/tencentBlock.ns3906.csv                             GDSF cache size       51MiB, 1000001 req, miss ratio 0.6218, byte miss ratio 0.9142
result/tencentBlock.ns3906.csv                             GDSF cache size     5105MiB, 1000001 req, miss ratio 0.3019, byte miss ratio 0.3539
result/tencentBlock.ns3906.csv                              LHD cache size       51MiB, 1000001 req, miss ratio 0.6349, byte miss ratio 0.9106
result/tencentBlock.ns3906.csv                              LHD cache size     5105MiB, 1000001 req, miss ratio 0.3104, byte miss ratio 0.3594
result/tencentBlock.ns3906.csv                      TLCache-BMR cache size       51MiB, 1000001 req, miss ratio 0.6999, byte miss ratio 0.8764
result/tencentBlock.ns3906.csv                      TLCache-BMR cache size     5105MiB, 1000001 req, miss ratio 0.3228, byte miss ratio 0.3338
result/tencentBlock.ns3906.csv                    TLCacheQL-BMR cache size       51MiB, 1000001 req, miss ratio 0.6978, byte miss ratio 0.8726
result/tencentBlock.ns3906.csv                    TLCacheQL-BMR cache size     5105MiB, 1000001 req, miss ratio 0.3229, byte miss ratio 0.3341
result/tencentBlock.ns3906.csv                             GDSF cache size       51MiB, 1000001 req, miss ratio 0.6218, byte miss ratio 0.9142
result/tencentBlock.ns3906.csv                             GDSF cache size     5105MiB, 1000001 req, miss ratio 0.3019, byte miss ratio 0.3539
result/tencentBlock.ns3906.csv                              LRU cache size       51MiB, 1000001 req, miss ratio 0.7414, byte miss ratio 0.9140
result/tencentBlock.ns3906.csv                              LRU cache size     5105MiB, 1000001 req, miss ratio 0.3231, byte miss ratio 0.3350
result/tencentBlock.ns3906.csv                            Sieve cache size       51MiB, 1000001 req, miss ratio 0.7080, byte miss ratio 0.9038
result/tencentBlock.ns3906.csv                            Sieve cache size     5105MiB, 1000001 req, miss ratio 0.3206, byte miss ratio 0.3370
result/tencentBlock.ns3906.csv                            LeCaR cache size       51MiB, 1000001 req, miss ratio 0.7235, byte miss ratio 0.9082
result/tencentBlock.ns3906.csv                            LeCaR cache size     5105MiB, 1000001 req, miss ratio 0.3222, byte miss ratio 0.3341
result/tencentBlock.ns3906.csv                              ARC cache size       51MiB, 1000001 req, miss ratio 0.7174, byte miss ratio 0.8705
result/tencentBlock.ns3906.csv                              ARC cache size     5105MiB, 1000001 req, miss ratio 0.3197, byte miss ratio 0.3363
result/tencentBlock.ns3906.csv                  S3FIFO-0.1000-2 cache size       51MiB, 1000001 req, miss ratio 0.7113, byte miss ratio 0.8793
result/tencentBlock.ns3906.csv                  S3FIFO-0.1000-2 cache size     5105MiB, 1000001 req, miss ratio 0.3249, byte miss ratio 0.3411
result/tencentBlock.ns3906.csv                              LHD cache size       51MiB, 1000001 req, miss ratio 0.6349, byte miss ratio 0.9106
result/tencentBlock.ns3906.csv                              LHD cache size     5105MiB, 1000001 req, miss ratio 0.3104, byte miss ratio 0.3594
result/tencentBlock.ns3906.csv                              LHD cache size       51MiB, 1000001 req, miss ratio 0.6349, byte miss ratio 0.9106
result/tencentBlock.ns3906.csv                              LHD cache size     5105MiB, 1000001 req, miss ratio 0.3104, byte miss ratio 0.3594
result/tencentBlock.ns3906.csv                      TLCache-BMR cache size       51MiB, 1000001 req, miss ratio 0.6999, byte miss ratio 0.8764
result/tencentBlock.ns3906.csv                      TLCache-BMR cache size     5105MiB, 1000001 req, miss ratio 0.3228, byte miss ratio 0.3338
result/tencentBlock.ns3906.csv                    TLCacheQL-BMR cache size       51MiB, 1000001 req, miss ratio 0.6978, byte miss ratio 0.8726
result/tencentBlock.ns3906.csv                    TLCacheQL-BMR cache size     5105MiB, 1000001 req, miss ratio 0.3229, byte miss ratio 0.3341
result/tencentBlock.ns3906.csv                            Sieve cache size       51MiB, 1000001 req, miss ratio 0.7080, byte miss ratio 0.9038
result/tencentBlock.ns3906.csv                            Sieve cache size     5105MiB, 1000001 req, miss ratio 0.3206, byte miss ratio 0.3370
result/tencentBlock.ns3906.csv                              LRU cache size       51MiB, 1000001 req, miss ratio 0.7414, byte miss ratio 0.9140
result/tencentBlock.ns3906.csv                              LRU cache size     5105MiB, 1000001 req, miss ratio 0.3231, byte miss ratio 0.3350
result/tencentBlock.ns3906.csv                              ARC cache size       51MiB, 1000001 req, miss ratio 0.7174, byte miss ratio 0.8705
result/tencentBlock.ns3906.csv                              ARC cache size     5105MiB, 1000001 req, miss ratio 0.3197, byte miss ratio 0.3363
result/tencentBlock.ns3906.csv                            LeCaR cache size       51MiB, 1000001 req, miss ratio 0.7235, byte miss ratio 0.9082
result/tencentBlock.ns3906.csv                            LeCaR cache size     5105MiB, 1000001 req, miss ratio 0.3222, byte miss ratio 0.3341
