result/w97.csv                    TLCacheQL-BMR cache size       52MiB, 1000001 req, miss ratio 0.7809, byte miss ratio 0.9550
result/w97.csv                    TLCacheQL-BMR cache size     5203MiB, 1000001 req, miss ratio 0.6765, byte miss ratio 0.8895
result/w97.csv                      TLCache-BMR cache size       52MiB, 1000001 req, miss ratio 0.7733, byte miss ratio 0.9533
result/w97.csv                      TLCache-BMR cache size     5203MiB, 1000001 req, miss ratio 0.6759, byte miss ratio 0.8885
result/w97.csv                              LHD cache size       52MiB, 1000001 req, miss ratio 0.7550, byte miss ratio 0.9517
result/w97.csv                              LHD cache size     5203MiB, 1000001 req, miss ratio 0.6417, byte miss ratio 0.8872
result/w97.csv                            Sieve cache size       52MiB, 1000001 req, miss ratio 0.7638, byte miss ratio 0.9515
result/w97.csv                            Sieve cache size     5203MiB, 1000001 req, miss ratio 0.6685, byte miss ratio 0.8807
result/w97.csv                              LRU cache size       52MiB, 1000001 req, miss ratio 0.8022, byte miss ratio 0.9595
result/w97.csv                              LRU cache size     5203MiB, 1000001 req, miss ratio 0.6775, byte miss ratio 0.8906
result/w97.csv                              ARC cache size       52MiB, 1000001 req, miss ratio 0.7731, byte miss ratio 0.9532
result/w97.csv                              ARC cache size     5203MiB, 1000001 req, miss ratio 0.6682, byte miss ratio 0.8804
result/w97.csv                            LeCaR cache size       52MiB, 1000001 req, miss ratio 0.7890, byte miss ratio 0.9567
result/w97.csv                            LeCaR cache size     5203MiB, 1000001 req, miss ratio 0.6758, byte miss ratio 0.8887
result/w97.csv                             GDSF cache size       52MiB, 1000001 req, miss ratio 0.7317, byte miss ratio 0.9461
result/w97.csv                             GDSF cache size     5203MiB, 1000001 req, miss ratio 0.6291, byte miss ratio 0.8792
result/w97.csv                              LHD cache size       52MiB, 1000001 req, miss ratio 0.7550, byte miss ratio 0.9517
result/w97.csv                              LHD cache size     5203MiB, 1000001 req, miss ratio 0.6417, byte miss ratio 0.8872
result/w97.csv                    TLCacheQL-BMR cache size       52MiB, 1000001 req, miss ratio 0.7809, byte miss ratio 0.9550
result/w97.csv                    TLCacheQL-BMR cache size     5203MiB, 1000001 req, miss ratio 0.6765, byte miss ratio 0.8895
result/w97.csv                      TLCache-BMR cache size       52MiB, 1000001 req, miss ratio 0.7733, byte miss ratio 0.9533
result/w97.csv                      TLCache-BMR cache size     5203MiB, 1000001 req, miss ratio 0.6759, byte miss ratio 0.8885
result/w97.csv                              LRU cache size       52MiB, 1000001 req, miss ratio 0.8022, byte miss ratio 0.9595
result/w97.csv                              LRU cache size     5203MiB, 1000001 req, miss ratio 0.6775, byte miss ratio 0.8906
result/w97.csv                            LeCaR cache size       52MiB, 1000001 req, miss ratio 0.7890, byte miss ratio 0.9567
