0,6577.06,1.85033e+08,0.259781,50.9571,3.18476,0.313995,213357,0,0.0491562,1.00001,0,0,4.35407e+08,0.265541,0.404762,4.39477,2.43467,1.34287,1.01745,1
0,64901.7,3.23465e+07,0.997948,0.10007,1.00138,0.998619,706566,0,0.000160217,1.00001,0,0,8.5059e+09,0.998245,0.997797,1,1,1,1,1
0,8314.05,2.31103e+08,0.925156,0.606381,1.04378,0.958054,213178,0,0.906357,1.00001,0,0,8.91786e+08,0.936478,0.999573,1,2.2013,1.30126,1,1
0,63945.8,8.85151e+07,0.994598,0.107062,1.0031,0.99691,2.24354e+06,0,2.28882e-05,1.00001,0,0,8.37946e+09,0.996796,0.999086,1.11944,2.09836,1.00178,1.23914,2.11947
0,64882.3,3.33403e+07,0.999207,0.0557365,1.00054,0.999458,2.84973e+06,0,0.000205994,1.00001,0,0,8.50395e+09,0.999374,0.999747,1.11944,2.09836,1.00178,1.23914,2.11947
0,65424.6,6.77265e+06,0.999786,0.0220982,1.00015,0.999847,2.65545e+06,0,7.62939e-06,1.00001,0,0,8.57525e+09,0.999802,0.999883,1.11944,2.09836,1.00178,1.23914,2.11947
0,65526.7,450923,1,0,1,1,0,0,0,1.00001,0,0,8.58871e+09,1,0.999986,1,1,1,1,1
0,64325.6,5.70281e+07,0.997391,0.0927447,1.00154,0.998459,13489.4,0,5.34058e-05,1.00001,0,0,8.43042e+09,0.998405,0.998059,1,1,1,1,1
0,65511.7,1.1845e+06,0.999939,0.00552427,1.00003,0.999969,7.15806e+06,0,0.000167847,1.00001,0,0,8.58673e+09,0.999939,1,1.11792,1,1,1,1
0,7901.95,2.13394e+08,0.998528,0.100626,1.00099,0.999008,5.06954e+06,0,0.00390625,1.00001,0,0,1.03521e+09,0.997429,0.999362,1,2.05784,1.00016,1,1
0,65516,938038,1,0,1,1,5.8976e+06,0,0,1.00001,0,0,8.58731e+09,0.999985,1,1,2.05784,1.00016,1,1
0,4097.99,116420,0.999969,0.00390625,1.00002,0.999985,414933,0,3.05176e-05,1.00001,0,0,5.37124e+08,0.999954,0.996233,17.7593,1,1,1,1
0,4100.19,232976,0.999878,0.0143528,1.00008,0.999916,582697,0,1.52588e-05,1.00001,0,0,5.37375e+08,0.999863,0.997741,1.89992,1,1,1,1
0,4100.6,263069,0.999908,0.0110487,1.00006,0.999939,257391,0,0.969872,1.00001,0,0,5.37441e+08,0.999893,0.969246,1.89992,1,1,1,1
0,2778.39,3.65573e+07,0.0191422,41.8267,18.3832,0.0543976,4013.13,0,0,1.00001,0,0,5.85247e+07,0.0331192,0.0236465,1,1,1,1,1
0,2488.71,2.71313e+07,0.0242767,41.192,17.734,0.0563889,11759.4,0,0.00119019,1.00001,0,0,5.35327e+07,0.0351181,0.0158957,1,1,1,1,1
0,2523.21,2.67991e+07,0.0394516,37.6047,13.9706,0.071579,17729.7,0,0.00608826,1.00001,0,0,6.08456e+07,0.0503693,0.0181005,7.95715e-11,215343,6.18748e-13,6.18748e-13,6.18748e-13
0,2314.05,2.02909e+07,0.0220871,42.5749,18.6686,0.053566,19890.7,0,0.00938416,1.00001,0,0,3.03473e+07,0.032402,0.0205322,2.45992,2.87892,1.35828,1.11028,1.00836
0,2553.57,3.18019e+07,0.0409012,36.3531,13.8892,0.0719986,36886.5,0,0.00727844,1.00001,0,0,6.43323e+07,0.0506821,0.0181369,3.08621,4.17607,1.65798,1.65359,1.00083
0,4467.36,1.26991e+08,0.0560226,29.1714,10.1669,0.0983582,69282.2,0,0.0284729,1.00001,0,0,2.48442e+08,0.0754166,0.0252117,1.02482,9.32449,1.01223,1.06929,1.02969
0,2382.09,2.21616e+07,0.015564,46.0409,21.6112,0.0462723,28700.7,0,0.00682831,1.00001,0,0,3.39195e+07,0.0251083,0.0201237,8.416,1.00858,1.00617,1.00022,1
0,2452.92,2.55155e+07,0.0191727,43.8583,20.0171,0.0499573,32752.5,0,0.0103226,1.00001,0,0,4.63309e+07,0.028389,0.0210891,9.58454,1.00015,1.0006,1.00008,1
0,2818.88,3.50731e+07,0.0256119,38.6941,16.3595,0.0611267,37509.8,0,0.00872803,1.00001,0,0,7.89658e+07,0.0397568,0.0173246,23.8638,2193.24,29.3945,1.00717,1
0,3266.76,6.07652e+07,0.050293,34.2182,11.5584,0.0865173,71055.5,0,0.0150299,1.00001,0,0,1.55463e+08,0.0653534,0.0223341,34612.1,868.101,148454,3.8134,1
0,2383.95,2.19535e+07,0.0158539,45.7933,21.4731,0.0465698,36171.5,0,0.00609589,1.00001,0,0,3.48047e+07,0.0251694,0.0192338,34612.1,868.101,148454,3.8134,1
0,2280.3,1.78418e+07,0.0158081,44.7432,21.9478,0.0455627,31915.6,0,0.0047226,1.00001,0,0,3.2256e+07,0.0244446,0.0161283,7163.95,0.75,0.75,0.75,0.75
0,2334.58,1.89584e+07,0.0235901,40.7395,18.2985,0.0546494,40777.9,0,0.00674438,1.00001,0,0,4.21693e+07,0.0333176,0.0157286,7163.95,337.748,0.75,0.75,0.75
0,2272.2,1.77061e+07,0.0151215,44.3383,22.1705,0.045105,30349.6,0,0.00302124,1.00001,0,0,3.17983e+07,0.0245209,0.0149999,7163.95,337.748,0.75,0.75,0.75
