0,11022.4,1.37982e+09,0.381409,4.86806,1.82613,0.547607,1534.69,0,0.151123,1.00006,0,0,1.08216e+08,0.540466,0.713461,1,1,1,1,1
0,5709.69,7.67697e+07,0.408813,15.4253,2.14985,0.465149,1600.12,0,0.0130615,1.00006,0,0,5.57798e+07,0.435364,0.456259,1,1,1,1,1
0,6112.16,9.33627e+07,0.210632,30.0329,3.89724,0.256592,1327.83,0,0.0290527,1.00006,0,0,4.62121e+07,0.221924,0.197453,1,1,1,1,1
0,6935.78,1.37302e+08,0.229797,21.8046,3.48967,0.28656,2625.75,0,0.0246582,1.00006,0,0,6.26944e+07,0.244202,0.269417,1,1,1,1,1
0,11700.8,1.52157e+09,0.265442,10.3993,2.44683,0.408691,13362.6,0,0.118408,1.00006,0,0,9.52791e+07,0.378052,0.634434,1,1,1,1,1
0,6312.28,9.95334e+07,0.194092,31.9093,4.20318,0.237915,4192.19,0,0.0247803,1.00006,0,0,4.95457e+07,0.198792,0.183336,1,1,1,1,1
0,6699.09,1.05286e+08,0.215698,28.0844,3.71941,0.26886,3326.2,0,0.0509033,1.00006,0,0,5.42868e+07,0.203125,0.240395,1,1,1,1,1
0,7994.31,1.81924e+08,0.293823,20.8547,2.89419,0.34552,11404.6,0,0.0201416,1.00006,0,0,7.88797e+07,0.299683,0.316797,1,1,1,1,1
0,6019.19,9.37291e+07,0.205444,30.4483,4.0807,0.245056,8177.78,0,0.0108032,1.00006,0,0,4.73738e+07,0.180237,0.202817,1,1,1,1,1
0,12758.2,4.49497e+08,0.485229,13.0254,1.92165,0.520386,29759.1,0,0.00695801,1.00006,0,0,1.76712e+08,0.501221,0.356078,1,1,1,1,1
0,6292.22,8.3828e+07,0.320923,20.5447,2.69429,0.371155,20060.5,0,0.00445557,1.00006,0,0,5.84079e+07,0.348938,0.406115,1,1,1,1,1
0,6338.62,9.06989e+07,0.278015,23.2203,3.05102,0.327759,15552.7,0,0.00915527,1.00006,0,0,5.49181e+07,0.298706,0.181327,1,1,1,1,1
0,5871.78,8.03818e+07,0.173401,35.6855,4.68114,0.213623,9407.71,0,0.0117798,1.00006,0,0,4.23142e+07,0.148132,0.150114,1.78005,1.11479,1.20769,1.00079,1.00001
0,5869.47,8.07109e+07,0.169739,37.1457,4.63479,0.215759,14240.7,0,0.00256348,1.00006,0,0,4.23895e+07,0.150513,0.156884,1.38929,1.16884,1.02207,1,1
0,6230.94,9.6401e+07,0.188477,31.9138,4.25117,0.235229,19149.9,0,0.0273438,1.00006,0,0,4.89349e+07,0.169983,0.166783,1.38298,1.0334,1.16719,1,1
0,6627.72,1.06568e+08,0.209778,30.1795,3.96419,0.252258,21440.7,0,0.00189209,1.00006,0,0,5.6832e+07,0.18866,0.207691,1.38298,1.0334,1.16719,1,1
0,11291.6,1.30549e+09,0.232544,11.2872,2.40059,0.416565,88380.1,0,0.174133,1.00006,0,0,1.07783e+08,0.348694,0.317659,1.38298,1.0334,1.16719,1,1
0,7949.22,5.85028e+08,0.23175,18.3496,2.8489,0.351013,30648,0,0.0403442,1.00006,0,0,7.2234e+07,0.244202,0.280594,1.21166,1.05907,1.06845,1,1
0,6456.22,9.75834e+07,0.202637,29.6742,4.00391,0.249756,28555.2,0,0.0336914,1.00006,0,0,5.29777e+07,0.189758,0.213437,1.58061,1.04953,1.03422,1.01224,1.03565
0,5863.88,8.99985e+07,0.260925,25.2395,3.27091,0.305725,34121.4,0,0.0300293,1.00006,0,0,4.67e+07,0.264282,0.187906,1.66039,1.09818,1.05519,1.00229,1
0,6051.44,9.26099e+07,0.173828,37.444,4.74899,0.210571,28838.6,0,0.0181274,1.00006,0,0,4.47432e+07,0.154297,0.160329,3.47326,1.10134,1.08209,1,1
0,7995.06,1.87036e+08,0.319519,21.5124,2.77084,0.360901,52425.8,0,0.0043335,1.00006,0,0,8.5418e+07,0.333374,0.32707,1.14708,1.00209,1.00056,1.00003,1.00001
0,5974.31,8.10054e+07,0.522217,12.1322,1.78339,0.56073,140742,0,0.0228271,1.00006,0,0,6.61581e+07,0.526367,0.17761,1.14708,1.00209,1.00056,1.00003,1.00001
0,5939.06,8.15408e+07,0.228149,28.9174,3.75694,0.266174,36463.2,0,0.010498,1.00006,0,0,4.71844e+07,0.201538,0.231532,1.76734,1.21707,1.11686,1.0038,1.01164
