0,10987.8,1.26682e+09,0.407181,4.99638,1.77486,0.563424,1468.63,0,0.00590117,1.00006,0,0,1.23958e+08,0.563424,0.588987,1,1,1,1,1
0,6385.17,1.57501e+08,0.426819,20.387,2.12269,0.4711,1523.71,0,0.0197754,1.00003,0,0,1.31935e+08,0.423767,0.367633,1,1,1,1,1
0,8117.44,5.3174e+08,0.27475,24.6981,2.79614,0.357635,6262.65,0,0.0298157,1.00003,0,0,1.42908e+08,0.292572,0.268562,1,1,1,1,1
0,7387.7,1.56911e+08,0.381927,22.3698,2.32414,0.430267,10953.8,0,0.0542908,1.00003,0,0,1.58445e+08,0.386475,0.226051,1,1,1,1,1
0,7311.52,1.52224e+08,0.190338,40.9477,4.14103,0.241486,9378.45,0,0.0055542,1.00003,0,0,1.20441e+08,0.189087,0.156634,1,1,1,1,1
0,6110,9.07069e+07,0.141998,49.5845,5.21617,0.191711,13649.9,0,0.00952148,1.00003,0,0,8.401e+07,0.15506,0.160338,2.70886,1.25666,1.0007,1.0001,1.00002
0,6032.52,8.89052e+07,0.143707,49.6324,5.21783,0.19165,17725.9,0,0.0131226,1.00003,0,0,8.42429e+07,0.155273,0.144733,2.06076,1.29166,1,1,1
0,5484.8,1.04665e+08,0.27066,26.7586,3.16446,0.31601,37480.9,0,0.0114746,1.00003,0,0,1.01503e+08,0.279968,0.223773,1.69915,1.22524,1.0041,1,1
0,6206.58,9.41942e+07,0.148071,48.3044,5.10882,0.19574,45429.2,0,0.00637817,1.00003,0,0,9.17284e+07,0.159424,0.159049,4.12832,1.073,1.00745,1.00163,1.01717
0,11218.6,2.8027e+08,0.36142,23.8275,2.44574,0.408875,89932.2,0,0.00775146,1.00003,0,0,2.70021e+08,0.369629,0.218027,1.12127,1.09928,1.01464,1.00019,1
0,7027.38,1.41788e+08,0.327484,26.3525,2.6671,0.374939,92515.1,0,0.0375671,1.00003,0,0,1.41329e+08,0.329681,0.323411,1.28348,1.00212,1.00344,1.00154,1.00002
0,6887.5,1.35068e+08,0.183594,40.6244,4.22867,0.236481,52491.9,0,0.0242615,1.00003,0,0,1.01189e+08,0.153107,0.163907,1.38844,1.01014,1.00845,1.01584,1.00336
0,13424.2,8.82332e+08,0.321625,17.0539,2.38001,0.420166,145640,0,0.0556946,1.00003,0,0,3.00065e+08,0.399048,0.301049,1.38844,1.01014,1.00845,1.01584,1.00336
