0,5571.12,8.83227e+07,0.281052,39.7122,3.18553,0.313919,71072.4,0,0.00469971,1.00002,0,0,1.86284e+08,0.287949,0.173983,2.98289,1.02722,1.21525,1.00004,1.00339
0,8644.42,2.53943e+08,0.23912,43.3057,3.57417,0.279785,73156.8,0,0.0112305,1.00002,0,0,3.45602e+08,0.249344,0.137538,3.42241,1.00005,1.00001,1,1
0,7379.88,3.99692e+08,0.205078,42.5587,3.67437,0.272156,81664.7,0,0.0362396,1.00002,0,0,2.19183e+08,0.206406,0.155208,4.2159,1,1,1,1
0,6879.91,1.20645e+08,0.212021,51.9684,4.03026,0.248123,126595,0,0.0278015,1.00002,0,0,2.23065e+08,0.217453,0.151209,2.50199,1.15504,1,1,1
0,7624.29,4.79029e+08,0.186462,39.6731,3.92079,0.255051,119776,0,0.0424957,1.00002,0,0,2.13329e+08,0.219513,0.157218,2.70509,1.27437,1.0034,1,1
0,20351.1,7.6789e+08,0.0158947,45.3254,18.0209,0.0554912,1273.64,0,0,1.00002,0,0,1.27392e+08,0.0554912,0.0180789,1,1,1,1,1
0,18372.3,6.55115e+08,0.0189362,57.8471,21.0659,0.0474701,1640.8,0,0.000976562,1.00002,0,0,1.13771e+08,0.0161896,0.0197415,1,1,1,1,1
0,13983.1,2.88e+08,0.00131226,74.8338,72.737,0.0137482,951.333,0,0.000259399,1.00002,0,0,2.02916e+07,0.00189209,0.000689409,1,1,1,1,1
0,6819.81,6.61369e+07,0.113174,98.1907,6.23796,0.160309,1517.75,0,0,1.00002,0,0,1.46547e+08,0.159042,0.141991,1,1,1,1,1
0,35942.2,7.14658e+08,0.87944,4.71002,1.10785,0.902649,95753.7,0,0.00808716,1.00002,0,0,2.28919e+09,0.891968,0.8197,1,1,1,1,1
0,7242.4,8.19849e+07,0.106934,116.658,6.97711,0.143326,25838.9,0,0.0250854,1.00002,0,0,1.68152e+08,0.108002,0.113531,3.13823,2.98001,1.13192,1.00449,1
0,7688.93,1.37596e+08,0.104874,105.297,6.86241,0.145721,25017.9,0,0.0307617,1.00002,0,0,1.881e+08,0.111542,0.086329,3.13823,2.98001,1.13192,1.00449,1
0,7251.27,7.52141e+07,0.100143,134.203,8.20533,0.121872,23659.6,0,0.0364075,1.00002,0,0,1.59029e+08,0.0942383,0.0847045,3.13823,2.98001,1.13192,1.00449,1
0,7708.31,9.89768e+07,0.103989,127.524,7.52509,0.132889,25082.8,0,0.029007,1.00002,0,0,1.86641e+08,0.0992737,0.0818336,7.50468,14.6711,1.03594,0.96875,0.96875
0,4687.36,1.9064e+07,0.806252,3.51735,1.13851,0.878338,464.11,0,0,1.00002,0,0,1.68891e+08,0.878338,0.876588,1,1,1,1,1
0,4762.25,2.6453e+07,0.849091,4.33069,1.10991,0.90097,770.289,0,6.10352e-05,1.00002,0,0,2.7954e+08,0.900238,0.917528,1,1,1,1,1
0,65445.4,5.1648e+06,0.99942,0.058083,1.0005,0.999496,140225,0,0.000473022,1.00002,0,0,4.28889e+09,0.99942,0.999892,1,1,1,1,1
0,65394.9,8.13521e+06,0.99913,0.0659642,1.00069,0.999313,248109,0,0.000183105,1.00002,0,0,4.28553e+09,0.999176,0.999408,1,1,1,1,1
0,65281.2,1.48138e+07,0.999023,0.0949192,1.00086,0.999146,544293,0,9.15527e-05,1.00002,0,0,4.27805e+09,0.999008,0.99916,1,1,1,1,1
