box,0,22553.5,1.24572e+09,0.329102,26.7043,2.59036,0.381653,55116.3,0.00946045,0.000854492,0.990261,0.394109,0.157459,1.09974e+08,0.374756,0,23476,1.38121e+09,0.335266,27.0068,2.62018,0.386047,59165.2,0.0103149,0.000976562,0.999503,0.400933,0.160907,1.16752e+08,0.379333,0.314353,0.00578854,0.00398804,0.00398804,0.00398804,3.98804
box,0,18797.5,1.03984e+09,0.293091,30.867,2.87439,0.344604,58372.3,0.0307007,0.0012207,0.989113,0.39626,0.159567,1.10137e+08,0.337952,0,19724.2,1.16262e+09,0.298035,31.1434,2.90188,0.3479,60536.6,0.03479,0.00134277,1.00585,0.404386,0.162486,1.13558e+08,0.341248,0.321558,0.00675325,0.00398804,0.00398804,0.00398804,3.98804
box,0,19334.5,1.13861e+09,0.290405,30.8036,2.87691,0.339478,62019.7,0.00817871,0.00109863,0.995777,0.403523,0.163026,1.06365e+08,0.332031,0,20222,1.30905e+09,0.299133,31.403,2.9457,0.347595,64869.2,0.00927734,0.00158691,1.00337,0.406598,0.165365,1.0956e+08,0.340576,0.388462,0.00769231,0.00398804,0.00398804,0.00398804,3.98804
box,0,8413.81,9.55996e+08,0.77478,4.98416,1.19775,0.814575,87364.5,0.733704,0.00378418,0.895133,1.55366,2.95075,7.24623e+07,0.807373,0,10504.1,1.34037e+09,0.809937,5.05615,1.22763,0.8349,91533.7,0.778625,0.00634766,0.904462,1.55445,3.01565,1.05452e+08,0.828735,0.966987,0.0212337,3.98804,0.00398804,0.00398804,0.00398804
box,0,8459.62,9.56344e+08,0.772949,4.92517,1.19722,0.814514,90112.8,0.730469,0.00384521,1.11146,1.55246,1.91034,7.27322e+07,0.807678,0,10482.9,1.33318e+09,0.808472,4.99775,1.22773,0.835266,94511.5,0.775818,0.00689697,1.12322,1.55246,1.95098,1.04583e+08,0.829529,0.965244,0.0211769,0.00398804,0.00398804,0.00398804,3.98804
box,0,10492.6,1.15762e+09,0.570679,15.6366,1.65061,0.599548,65819.5,0.443542,0.112854,0.865244,1.48513,2.84383,1.34169e+08,0.425476,0,11957.8,1.50594e+09,0.582581,15.7573,1.66792,0.605835,74814,0.454468,0.174011,0.881023,1.4862,2.94737,1.60874e+08,0.487244,0.818382,0.178398,0.00398804,0.00398804,0.00398804,3.98804
box,0,7373.72,6.35163e+08,0.59906,11.1087,1.49489,0.649536,78593.9,0.523315,0.0110474,0.971541,1.4534,2.22892,6.45233e+07,0.642456,0,9521.62,1.05313e+09,0.62738,11.242,1.53956,0.668945,82631.9,0.561035,0.0126953,0.974148,1.45556,2.23899,9.88723e+07,0.65863,0.964924,0.0143791,3.98804,0.00398804,0.00398804,0.00398804
box,0,4870.47,3.46084e+07,0.818604,5.10797,1.18006,0.825562,17186.1,0.805481,0.000244141,0.99948,1.34797,1.71985,6.69384e+07,0.81427,0,6943.31,5.45652e+08,0.840515,6.20009,1.2113,0.847412,17631.4,0.828613,0.00134277,1.03129,1.36853,1.85625,7.16692e+07,0.836914,0.975453,0.0245468,0.00398804,0.00398804,0.00398804,3.98804
box,0,5036.75,5.38419e+07,0.832092,4.3377,1.16092,0.85199,1.13657e+06,0.828613,0.000427246,0.984207,1.36723,1.78528,7.12412e+07,0.841064,0,8670.16,9.48837e+08,0.846863,5.09389,1.17372,0.861389,1.15324e+06,0.838928,0.00939941,1.02504,1.38637,1.96932,7.83519e+07,0.850891,0.987675,0.00611534,0.00398804,0.00398804,0.00398804,3.98804
box,0,55195.5,1.7072e+10,0.714539,2.55669,1.23308,0.789429,32861.8,0.190491,0.0377197,1.15317,0.926771,0.47545,8.47225e+08,0.686462,0,58318.5,1.80668e+10,0.745972,3.34785,1.26674,0.810974,35361.6,0.20697,0.0560303,1.38552,0.95958,0.64721,8.74856e+08,0.71759,0.668103,0.0158046,0.00398804,3.98804,0.00398804,0.00398804
